"","age","gender","edulevel","workowner","workhour","marriage","district","aftertwage","beforetaxinc","taxed","taxRate","groupe","uprateBTInc10to14","afterT10to14"
"2820",48,0,4,11,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2821",31,0,6,9,40,1,1,6000,6558,558,0.0850869167429094,"meadHighInc",15139.3509866028,13235
"2822",29,1,4,7,60,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2824",40,1,3,3,40,1,1,1890,1890,0,0,"meadInc",4363.12494124416,4338
"2825",39,0,3,3,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2826",23,0,6,9,40,0,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2827",28,1,5,7,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2828",26,0,5,7,40,1,1,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"2829",32,1,6,6,40,1,1,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"2830",31,0,6,3,55,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2831",46,1,3,3,60,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2833",25,1,2,7,60,0,1,960,960,0,0,"lowInc",2216.19044634624,2216
"2834",58,1,2,7,60,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"2835",28,1,4,3,87.5,1,1,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"2836",31,0,3,7,45,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"2837",35,1,3,7,75,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"2838",24,1,4,7,40,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2839",53,0,3,4,25,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"2840",26,0,6,7,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"2841",29,0,5,7,20,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2842",50,1,4,6,40,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"2843",22,0,5,-1,40,0,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2844",34,1,4,9,60,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2845",29,0,5,5,40,1,1,2800,2861,61,0.0213212163579168,"meadInc",6604.70923645479,6399
"2846",57,1,3,7,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2847",28,1,4,9,60,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2848",56,1,1,77,63,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2849",53,1,1,77,49,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2851",29,0,4,7,30,0,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2852",51,1,4,7,30,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2853",47,0,3,5,15,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"2854",36,1,3,4,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2855",37,0,1,7,60,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2856",39,1,2,7,57.5,1,1,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"2857",29,1,2,17,60,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2858",23,0,3,4,60,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"2859",37,1,2,7,45,1,1,2170,2178,8,0.00367309458218549,"meadInc",5027.98207514803,4980
"2860",42,0,2,7,60,1,1,1900,1900,0,0,"meadInc",4386.2102583936,4360
"2861",18,0,3,17,60,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2862",40,0,3,7,60,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"2863",45,1,4,9,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2864",44,0,3,4,60,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"2865",32,1,3,3,50,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2866",35,0,2,4,60,1,1,1900,1900,0,0,"meadInc",4386.2102583936,4360
"2867",39,1,2,7,45,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2868",43,1,2,4,45,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2869",39,0,2,4,60,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2870",42,0,1,4,60,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2871",41,1,3,4,60,1,1,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"2872",20,1,3,9,50,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2873",28,0,1,7,80,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"2874",28,1,2,7,60,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2875",29,1,3,9,60,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2876",42,1,3,8,60,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"2877",42,0,2,9,75,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2878",23,1,4,4,40,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2879",43,1,2,4,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2880",40,0,1,4,75,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2881",23,1,4,4,50,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2882",19,0,3,4,60,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2883",40,1,3,4,60,1,1,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"2884",18,1,3,4,60,0,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2885",31,1,3,7,50,1,1,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"2886",30,0,1,5,50,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"2887",32,1,3,8,60,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"2888",30,0,3,9,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2889",42,1,1,17,50,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2890",37,0,1,4,105,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2891",23,1,3,3,40,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"2892",51,1,4,8,40,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"2893",25,1,6,3,40,0,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2894",54,1,4,3,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2895",24,1,6,7,40,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2896",47,0,5,14,43,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2897",54,1,4,9,50,1,1,10000,11531,1531,0.132772526233631,"meadHighInc",26619.6792050193,21845
"2898",47,0,6,7,40,1,1,7000,7781,781,0.100372702737437,"meadHighInc",17962.6852739793,15352
"2899",35,1,6,8,40,0,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2900",43,0,5,6,40,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2901",30,0,4,9,40,1,1,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"2902",33,1,6,6,40,1,1,7000,7781,781,0.100372702737437,"meadHighInc",17962.6852739793,15352
"2903",28,1,5,6,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2904",54,1,3,14,42,1,1,600,600,0,0,"lowInc",1385.1190289664,1385
"2905",30,1,5,6,40,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2908",23,1,4,2,60,0,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"2910",44,1,3,6,65,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2911",21,0,4,2,40,0,1,6000,6558,558,0.0850869167429094,"meadHighInc",15139.3509866028,13235
"2912",39,1,6,3,40,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2913",57,1,4,4,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2915",24,1,4,77,40,0,1,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"2916",29,0,4,6,55,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"2917",49,1,3,6,40,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"2918",43,1,3,3,40,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"2919",48,1,3,7,60,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"2920",49,0,2,1,40,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"2921",25,0,5,9,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"2922",28,1,5,7,40,1,1,2800,2861,61,0.0213212163579168,"meadInc",6604.70923645479,6399
"2923",28,1,3,5,60,1,1,2170,2178,8,0.00367309458218549,"meadInc",5027.98207514803,4980
"2924",43,1,2,3,60,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"2925",56,1,2,7,40,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"2926",31,1,3,7,60,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2927",29,0,3,6,50,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"2928",47,0,3,4,40,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"2929",27,0,2,6,84,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"2930",48,1,3,6,84,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2931",27,1,2,7,48,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"2932",52,1,3,17,60,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2933",41,0,4,9,40,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"2934",40,1,3,17,55,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2935",41,0,2,6,60,1,1,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"2936",45,1,2,3,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2937",48,1,4,7,40,1,1,600,600,0,0,"lowInc",1385.1190289664,1385
"2938",58,1,3,1,40,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"2939",38,1,3,3,85,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2941",37,1,3,8,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2942",38,0,3,6,70,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"2943",41,1,3,7,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2944",43,0,5,1,40,1,1,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"2945",50,1,5,7,40,1,1,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"2946",27,0,5,6,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2947",26,1,6,7,40,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2948",54,1,2,17,35,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2949",32,1,5,7,40,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"2950",33,0,4,7,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2951",51,1,3,7,56,1,1,1320,1320,0,0,"lowInc",3047.26186372608,3047
"2952",28,1,3,8,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"2953",27,0,2,7,55,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2954",47,0,3,11,84,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2955",41,0,3,7,40,0,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"2956",52,1,3,1,40,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"2957",52,0,3,7,40,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"2959",44,1,3,6,60,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"2960",44,0,3,7,40,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"2961",20,0,3,7,40,0,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2962",21,0,4,7,40,0,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2963",56,1,2,14,45,1,1,500,500,0,0,"lowInc",1154.265857472,1154
"2964",24,1,4,3,60,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2965",46,1,2,7,70,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"2966",43,1,3,6,95,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"2967",48,1,4,7,40,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"2968",36,1,3,17,70,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2969",36,0,3,2,40,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"2970",48,0,3,7,40,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"2971",48,1,2,7,76,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"2972",33,1,3,9,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2974",56,1,1,6,56,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"2975",33,0,4,77,45,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"2976",47,1,2,7,20,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2977",41,1,3,1,60,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2978",39,0,3,11,70,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"2979",23,1,5,7,56,0,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"2980",52,1,2,9,60,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"2981",52,0,2,1,42,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2982",26,1,5,7,40,0,1,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"2983",47,1,3,4,60,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"2984",24,0,4,8,37.5,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2985",28,1,4,3,30,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"2986",36,0,3,7,40,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"2987",38,1,3,4,50,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"2988",47,0,2,1,49,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"2990",48,0,3,77,40,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"2991",38,1,1,4,40,0,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"2992",31,1,4,3,40,1,1,2800,2861,61,0.0213212163579168,"meadInc",6604.70923645479,6399
"2993",30,0,5,7,40,1,1,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"2994",43,1,2,11,84,0,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"2995",51,0,3,77,56,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2996",54,1,3,5,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"2997",27,1,4,3,50,1,1,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"2999",53,0,2,4,71,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3000",55,1,2,4,40,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"3001",30,0,3,9,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3002",34,1,4,9,45,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"3003",31,0,3,7,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"3004",38,0,5,1,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3005",39,1,5,1,40,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"3006",38,0,5,1,40,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"3007",40,0,3,7,40,0,1,960,960,0,0,"lowInc",2216.19044634624,2216
"3008",47,1,3,1,28,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3009",51,1,4,7,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"3010",50,0,3,4,35,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"3011",49,1,2,2,40,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"3012",23,0,5,77,40,0,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"3013",45,0,2,1,40,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"3014",47,1,2,1,40,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"3015",47,0,4,4,35,1,1,7000,7781,781,0.100372702737437,"meadHighInc",17962.6852739793,15352
"3016",47,0,3,9,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3017",46,1,3,17,20,1,1,6000,6558,558,0.0850869167429094,"meadHighInc",15139.3509866028,13235
"3018",23,1,4,3,40,0,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"3019",37,1,3,9,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3020",33,0,3,9,40,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"3021",53,0,1,4,42,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3022",31,1,4,9,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3023",57,1,1,4,40,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"3024",32,0,3,1,40,1,1,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"3025",32,1,4,1,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3026",42,0,1,4,28,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"3028",38,0,3,77,55,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3029",37,1,3,11,60,1,1,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"3030",49,1,4,4,35,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"3031",26,0,5,9,40,0,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"3033",33,1,3,7,40,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"3034",28,1,3,77,40,1,1,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"3035",29,0,1,77,55,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"3036",51,0,2,1,42,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"3037",53,1,2,1,40,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"3038",29,0,3,9,60,1,1,1900,1900,0,0,"meadInc",4386.2102583936,4360
"3039",24,0,3,7,40,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"3040",34,1,3,7,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3041",32,0,1,8,60,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"3042",32,1,3,77,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3043",33,0,3,8,50,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"3044",36,1,4,7,40,1,1,2800,2861,61,0.0213212163579168,"meadInc",6604.70923645479,6399
"3045",39,0,1,7,55,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"3046",38,1,2,7,63,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"3047",41,1,3,9,50,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3048",35,0,1,7,84,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"3049",17,1,3,7,50,0,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3050",37,0,3,9,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"3051",40,1,2,9,40,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"3052",36,1,3,7,45,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"3053",37,0,2,7,60,1,1,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"3054",29,0,3,8,50,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3055",31,1,1,7,70,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"3056",35,1,2,8,50,0,1,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"3057",32,1,4,9,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3059",42,0,3,9,40,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"3060",39,1,2,12,40,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"3061",46,0,4,7,30,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"3062",48,1,3,7,40,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"3063",42,1,1,7,40,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3064",36,0,1,7,40,1,1,700,700,0,0,"lowInc",1615.9722004608,1615
"3065",48,1,4,4,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"3066",46,0,3,13,40,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"3067",51,1,2,4,40,1,1,900,900,0,0,"lowInc",2077.6785434496,2077
"3068",22,0,5,77,40,0,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3069",49,1,3,7,40,1,1,6000,6558,558,0.0850869167429094,"meadHighInc",15139.3509866028,13235
"3070",48,0,1,7,40,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"3071",49,0,2,14,35,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"3072",19,1,4,77,60,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3074",30,1,5,77,40,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"3075",29,0,5,8,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3076",37,1,2,11,45,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"3077",24,0,5,9,40,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3078",46,1,3,77,40,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3079",47,0,3,13,21,1,1,600,600,0,0,"lowInc",1385.1190289664,1385
"3080",52,1,3,11,60,1,1,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"3081",37,1,3,7,40,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"3082",55,1,2,17,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3083",33,1,3,3,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3084",43,1,3,4,48,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3085",38,0,2,4,45,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3086",56,1,1,6,60,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"3087",39,1,3,4,80,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"3088",30,0,4,7,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"3089",20,1,3,7,40,0,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"3090",54,1,1,1,40,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"3091",24,1,4,7,60,0,1,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"3092",55,1,1,11,66,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3093",57,1,2,7,40,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"3094",53,1,2,13,40,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"3095",49,0,3,14,16,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3096",53,1,1,14,56,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3097",41,1,3,9,64,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"3098",31,1,3,3,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"3099",41,0,2,7,52,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"3100",36,1,3,77,40,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"3101",34,1,3,12,15,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3102",30,0,6,9,40,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"3103",25,1,5,77,40,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"3104",36,1,4,3,56,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3105",38,1,6,2,40,1,1,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"3106",30,0,3,7,55,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3107",47,1,3,7,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3108",48,0,4,7,60,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"3109",59,1,2,7,40,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"3110",24,1,4,77,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3111",29,0,6,7,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3112",58,1,3,2,40,1,1,10000,11531,1531,0.132772526233631,"meadHighInc",26619.6792050193,21845
"3113",51,0,1,7,60,0,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3114",54,1,4,2,35,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3115",26,0,4,3,40,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"3116",27,1,4,9,56,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3117",38,0,1,8,50,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"3118",42,1,4,6,40,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"3119",57,1,3,4,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3120",29,1,4,3,60,1,1,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"3122",39,1,4,11,70,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3123",35,0,3,11,70,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"3124",33,1,3,11,56,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"3125",59,1,3,3,40,1,1,7000,7781,781,0.100372702737437,"meadHighInc",17962.6852739793,15352
"3126",58,1,2,1,40,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"3127",33,1,4,7,55,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3128",32,0,4,8,55,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"3129",34,0,4,8,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"3130",38,1,3,9,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
