"","age","gender","edulevel","workowner","workhour","marriage","district","aftertwage","beforetaxinc","taxed","taxRate","groupe","uprateBTInc14to10","afterT14to10"
"352",45,0,3,4,42,1,3,1000,1000,0,0,"lowInc",433,433
"353",18,0,4,4,64,1,3,1000,1000,0,0,"lowInc",433,433
"354",20,0,3,4,48,0,3,1000,1000,0,0,"lowInc",433,433
"355",22,1,3,2,45,1,3,1000,1000,0,0,"lowInc",433,433
"356",35,0,6,2,40,1,3,2170,2170,0,0,"lowInc",940,940
"357",42,1,4,3,35,1,3,2800,2800,0,0,"meadInc",1213,1213
"358",41,0,2,9,37.5,0,3,1000,1000,0,0,"lowInc",433,433
"359",36,1,5,2,40,0,3,1000,1000,0,0,"lowInc",433,433
"360",26,1,2,4,48,0,3,2800,2800,0,0,"meadInc",1213,1213
"361",20,1,3,5,50,0,3,2800,2800,0,0,"meadInc",1213,1213
"362",23,0,3,5,40,0,3,2800,2800,0,0,"meadInc",1213,1213
"363",31,1,3,4,63,1,3,2800,2800,0,0,"meadInc",1213,1213
"364",27,0,4,4,45,1,3,2800,2800,0,0,"meadInc",1213,1213
"365",45,1,1,4,8,1,3,1000,1000,0,0,"lowInc",433,433
"366",39,0,1,4,12,1,3,1000,1000,0,0,"lowInc",433,433
"367",29,1,5,4,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"368",53,1,4,3,60,1,3,1000,1000,0,0,"lowInc",433,433
"369",30,0,3,4,50,0,3,1000,1000,0,0,"lowInc",433,433
"370",47,1,4,2,35,0,3,2800,2800,0,0,"meadInc",1213,1213
"371",20,0,3,4,10,0,3,2800,2800,0,0,"meadInc",1213,1213
"372",51,1,3,4,70,1,3,2800,2800,0,0,"meadInc",1213,1213
"373",18,1,4,9,49,0,3,1000,1000,0,0,"lowInc",433,433
"374",46,1,4,2,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"375",30,0,4,1,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"376",18,0,-8,4,40,0,3,1000,1000,0,0,"lowInc",433,433
"377",47,0,3,4,56,1,3,1000,1000,0,0,"lowInc",433,433
"378",39,1,3,4,48,1,3,1000,1000,0,0,"lowInc",433,433
"379",39,0,1,4,70,1,3,2800,2800,0,0,"meadInc",1213,1213
"380",32,0,3,4,56,1,3,1000,1000,0,0,"lowInc",433,433
"381",38,0,6,1,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"382",40,1,3,9,60,1,3,2800,2800,0,0,"meadInc",1213,1213
"383",41,1,1,3,56,1,3,2800,2800,0,0,"meadInc",1213,1213
"384",24,0,3,4,56,0,3,10000,10931,931,0.0851706156801756,"meadHighInc",4735,4450
"385",31,1,4,4,50,0,3,2800,2800,0,0,"meadInc",1213,1213
"386",28,1,5,1,60,1,3,1000,1000,0,0,"lowInc",433,433
"387",25,1,3,4,45,1,3,2800,2800,0,0,"meadInc",1213,1213
"388",17,1,3,4,56,0,3,1890,1890,0,0,"lowInc",819,819
"389",30,0,5,4,56,1,3,1690,1690,0,0,"lowInc",732,732
"390",45,0,4,2,70,1,3,1000,1000,0,0,"lowInc",433,433
"391",21,1,4,4,56,1,3,1000,1000,0,0,"lowInc",433,433
"392",18,0,3,4,56,1,3,1000,1000,0,0,"lowInc",433,433
"393",24,1,5,1,50,1,3,3150,3150,0,0,"meadInc",1365,1365
"394",32,0,6,2,48,0,3,2800,2800,0,0,"meadInc",1213,1213
"395",46,0,2,2,8,1,3,1000,1000,0,0,"lowInc",433,433
"396",38,0,3,4,60,1,3,1000,1000,0,0,"lowInc",433,433
"397",41,0,4,2,40,1,3,1000,1000,0,0,"lowInc",433,433
"398",38,0,6,2,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"399",44,1,1,9,84,1,3,2800,2800,0,0,"meadInc",1213,1213
"400",25,0,3,4,70,1,3,1000,1000,0,0,"lowInc",433,433
"401",32,1,4,4,60,1,3,2800,2800,0,0,"meadInc",1213,1213
"402",37,0,3,4,77,0,3,1000,1000,0,0,"lowInc",433,433
"403",53,1,4,4,70,1,3,1000,1000,0,0,"lowInc",433,433
"404",30,1,3,4,7,1,3,2800,2800,0,0,"meadInc",1213,1213
"405",25,1,4,3,40,0,3,2800,2800,0,0,"meadInc",1213,1213
"406",20,1,4,4,48,1,3,10000,10931,931,0.0851706156801756,"meadHighInc",4735,4450
"407",36,1,3,4,60,0,3,10000,10931,931,0.0851706156801756,"meadHighInc",4735,4450
"408",52,1,4,1,40,0,3,4490,4520,30,0.00663716814159292,"meadInc",1958,1958
"409",55,1,2,4,70,0,3,1000,1000,0,0,"lowInc",433,433
"410",48,1,4,1,40,0,3,2800,2800,0,0,"meadInc",1213,1213
"411",29,1,5,4,48,0,1,10000,10931,931,0.0851706156801756,"meadHighInc",4735,4450
"412",48,1,2,2,90,0,3,1000,1000,0,0,"lowInc",433,433
"413",27,1,2,4,60,1,3,2800,2800,0,0,"meadInc",1213,1213
"414",23,1,2,4,63,1,3,2800,2800,0,0,"meadInc",1213,1213
"415",18,1,4,4,40,1,3,1000,1000,0,0,"lowInc",433,433
"416",43,0,4,4,70,1,3,1000,1000,0,0,"lowInc",433,433
"417",48,0,2,2,60,1,3,1000,1000,0,0,"lowInc",433,433
"418",29,1,6,1,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"419",26,1,4,4,60,0,3,2800,2800,0,0,"meadInc",1213,1213
"420",37,1,1,4,70,1,3,1000,1000,0,0,"lowInc",433,433
"421",41,0,2,4,70,1,3,1000,1000,0,0,"lowInc",433,433
"422",19,0,3,4,84,1,3,1000,1000,0,0,"lowInc",433,433
"423",26,1,6,8,48,1,3,2800,2800,0,0,"meadInc",1213,1213
"424",43,1,3,4,80,0,3,2800,2800,0,0,"meadInc",1213,1213
"425",37,0,6,2,50,1,3,2800,2800,0,0,"meadInc",1213,1213
"426",48,1,2,4,84,1,3,2800,2800,0,0,"meadInc",1213,1213
"427",41,0,4,3,35,1,3,1000,1000,0,0,"lowInc",433,433
"428",36,1,5,3,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"429",39,0,3,2,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"430",28,0,5,2,40,1,3,1000,1000,0,0,"lowInc",433,433
"431",21,0,4,5,60,1,3,2800,2800,0,0,"meadInc",1213,1213
"432",18,0,3,9,12,1,3,2800,2800,0,0,"meadInc",1213,1213
"433",26,0,5,4,37.5,1,1,2008,2008,0,0,"lowInc",870,870
"434",27,1,5,1,48,1,3,2274,2274,0,0,"lowInc",985,985
"435",21,1,2,4,100,0,3,2800,2800,0,0,"meadInc",1213,1213
"436",50,1,1,4,48,1,3,1000,1000,0,0,"lowInc",433,433
"437",34,1,3,3,56,0,3,2800,2800,0,0,"meadInc",1213,1213
"438",33,0,6,2,50,1,3,2800,2800,0,0,"meadInc",1213,1213
"439",31,0,3,4,55,1,3,2800,2800,0,0,"meadInc",1213,1213
"440",17,1,3,4,98,0,3,1000,1000,0,0,"lowInc",433,433
"441",32,1,5,4,40,1,3,1e+05,154400,54400,0.352331606217617,"HighInc",66882,50549
"442",54,1,4,4,100,1,3,2800,2800,0,0,"meadInc",1213,1213
"443",42,0,6,1,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"444",35,1,3,4,6,1,3,1000,1000,0,0,"lowInc",433,433
"445",39,0,2,4,49,0,3,1000,1000,0,0,"lowInc",433,433
"446",36,0,5,4,32,1,3,2800,2800,0,0,"meadInc",1213,1213
"447",24,0,5,4,40,1,3,2800,2800,0,0,"meadInc",1213,1213
"448",45,1,4,1,30,1,3,1000,1000,0,0,"lowInc",433,433
"449",34,1,6,2,40,1,1,2800,2800,0,0,"meadInc",1213,1213
"450",26,0,4,2,40,0,1,1000,1000,0,0,"lowInc",433,433
"451",43,0,5,4,40,0,3,1000,1000,0,0,"lowInc",433,433
"452",26,0,6,4,40,0,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"453",31,1,5,4,60,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"454",29,1,6,1,40,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"455",28,1,4,3,24,1,1,3200,3200,0,0,"meadInc",1386,1386
"456",51,1,2,9,70,1,1,3200,3200,0,0,"meadInc",1386,1386
"457",39,0,3,4,84,1,1,3200,3200,0,0,"meadInc",1386,1386
"458",38,1,3,4,70,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"459",26,1,3,3,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"460",51,1,4,4,70,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"461",22,0,6,3,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"462",55,1,4,3,40,0,4,3200,3200,0,0,"meadInc",1386,1386
"463",32,0,6,4,40,1,4,3200,3200,0,0,"meadInc",1386,1386
"464",32,1,4,4,40,0,4,3200,3200,0,0,"meadInc",1386,1386
"465",26,0,6,4,45,0,4,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"466",48,1,4,8,80,0,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"467",27,1,2,4,70,1,4,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"468",22,1,3,4,70,0,4,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"469",43,1,-8,2,20,0,4,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"470",27,1,2,4,8,1,4,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"471",31,1,5,3,38,1,4,3200,3200,0,0,"meadInc",1386,1386
"472",51,1,5,2,40,1,4,3200,3200,0,0,"meadInc",1386,1386
"473",51,1,6,2,50,1,4,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"474",37,0,6,2,40,1,4,3200,3200,0,0,"meadInc",1386,1386
"475",27,1,3,3,48,1,4,3200,3200,0,0,"meadInc",1386,1386
"476",45,1,2,2,56,1,4,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"477",28,1,5,8,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"478",30,1,5,3,40,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"479",28,1,4,3,35,0,1,3200,3200,0,0,"meadInc",1386,1386
"480",23,1,5,3,35,1,1,3200,3200,0,0,"meadInc",1386,1386
"481",53,1,4,4,60,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"482",27,1,5,4,42,0,1,3200,3200,0,0,"meadInc",1386,1386
"483",52,1,3,3,40,0,1,3200,3200,0,0,"meadInc",1386,1386
"484",43,0,3,3,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"485",19,1,3,3,36,1,1,3200,3200,0,0,"meadInc",1386,1386
"486",44,0,1,5,70,1,1,3200,3200,0,0,"meadInc",1386,1386
"487",53,1,6,4,48,0,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"488",32,1,5,4,40,0,1,3200,3200,0,0,"meadInc",1386,1386
"489",31,0,3,5,48,1,1,3200,3200,0,0,"meadInc",1386,1386
"490",35,1,5,4,40,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"491",28,0,5,2,48,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"492",26,1,3,4,56,0,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"493",31,0,6,4,50,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"494",32,0,6,5,40,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"495",40,1,2,4,48,1,1,3200,3200,0,0,"meadInc",1386,1386
"496",39,0,4,4,42,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"497",57,1,3,5,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"498",43,1,3,2,59.5,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"499",51,1,1,4,70,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"500",30,1,4,5,65,0,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"501",45,1,4,2,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"502",19,1,4,4,72,1,1,3200,3200,0,0,"meadInc",1386,1386
"503",30,0,6,2,40,0,1,3200,3200,0,0,"meadInc",1386,1386
"504",30,0,5,8,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"505",33,1,6,3,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"506",39,0,3,4,84,1,1,3200,3200,0,0,"meadInc",1386,1386
"507",36,1,3,4,63,1,2,3200,3200,0,0,"meadInc",1386,1386
"508",26,1,3,4,63,0,2,3200,3200,0,0,"meadInc",1386,1386
"509",43,1,2,4,56,0,2,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"510",44,1,4,4,60,1,2,3200,3200,0,0,"meadInc",1386,1386
"511",24,0,6,4,45,1,2,3200,3200,0,0,"meadInc",1386,1386
"512",41,1,2,4,48,1,2,3200,3200,0,0,"meadInc",1386,1386
"513",27,0,5,4,35,0,2,3200,3200,0,0,"meadInc",1386,1386
"514",35,1,3,4,90,0,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"515",28,1,3,4,56,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"516",58,1,6,1,1,1,1,3200,3200,0,0,"meadInc",1386,1386
"517",27,0,3,4,70,1,1,3200,3200,0,0,"meadInc",1386,1386
"518",30,1,6,1,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"519",26,1,3,3,50,1,1,3200,3200,0,0,"meadInc",1386,1386
"520",25,1,6,3,40,0,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"521",38,0,6,2,42,1,1,3200,3200,0,0,"meadInc",1386,1386
"522",44,1,4,1,40,1,2,3200,3200,0,0,"meadInc",1386,1386
"523",36,0,4,5,56,1,2,3200,3200,0,0,"meadInc",1386,1386
"524",51,1,6,4,40,1,2,3200,3200,0,0,"meadInc",1386,1386
"525",36,1,6,3,56,1,2,3200,3200,0,0,"meadInc",1386,1386
"526",27,1,3,4,42,1,2,3200,3200,0,0,"meadInc",1386,1386
"527",39,1,2,4,65,1,2,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"528",25,1,4,4,48,1,2,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"529",23,1,5,4,50,1,2,3200,3200,0,0,"meadInc",1386,1386
"530",46,1,6,1,40,1,2,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"531",31,1,3,4,40,1,2,3200,3200,0,0,"meadInc",1386,1386
"532",29,1,3,4,66,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"533",27,0,5,4,48,0,2,3200,3200,0,0,"meadInc",1386,1386
"534",43,0,2,4,84,1,2,3200,3200,0,0,"meadInc",1386,1386
"535",35,1,5,4,48,1,2,3200,3200,0,0,"meadInc",1386,1386
"536",32,0,0,4,40,1,2,3200,3200,0,0,"meadInc",1386,1386
"537",25,1,5,4,48,1,2,3200,3200,0,0,"meadInc",1386,1386
"538",43,1,2,4,50,1,2,3200,3200,0,0,"meadInc",1386,1386
"539",26,1,5,5,30,1,2,3200,3200,0,0,"meadInc",1386,1386
"540",24,0,5,5,70,1,2,3200,3200,0,0,"meadInc",1386,1386
"541",28,1,6,4,60,1,3,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"542",39,1,4,4,84,1,2,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"543",38,1,4,4,40,1,2,3200,3200,0,0,"meadInc",1386,1386
"544",25,0,6,3,40,0,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"545",42,1,6,3,40,0,2,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"546",49,1,4,4,55,1,2,3200,3200,0,0,"meadInc",1386,1386
"547",59,1,2,4,84,1,2,3200,3200,0,0,"meadInc",1386,1386
"548",31,1,3,4,70,1,1,3200,3200,0,0,"meadInc",1386,1386
"549",45,1,6,2,48,1,1,3200,3200,0,0,"meadInc",1386,1386
"550",27,0,5,4,42,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"551",22,1,4,5,60,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"552",28,1,4,4,40,1,1,3200,3200,0,0,"meadInc",1386,1386
"553",27,0,6,6,40,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"554",47,0,5,4,45,1,1,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"555",40,1,1,4,51,0,1,3200,3200,0,0,"meadInc",1386,1386
"556",40,1,4,4,54,1,1,3200,3200,0,0,"meadInc",1386,1386
"557",43,1,1,4,56,1,1,3200,3200,0,0,"meadInc",1386,1386
"558",24,1,3,4,70,0,1,3200,3200,0,0,"meadInc",1386,1386
"559",34,0,2,8,40,0,1,3200,3200,0,0,"meadInc",1386,1386
"560",23,1,4,4,45,0,3,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"561",22,1,5,4,60,1,1,3200,3200,0,0,"meadInc",1386,1386
"562",25,1,4,4,50,1,3,3200,3200,0,0,"meadInc",1386,1386
"563",21,1,3,4,84,1,3,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"564",29,1,4,4,60,1,3,3200,3200,0,0,"meadInc",1386,1386
"565",18,1,4,4,90,1,3,3200,3200,0,0,"meadInc",1386,1386
"566",55,1,3,1,40,1,3,3200,3200,0,0,"meadInc",1386,1386
"567",27,1,3,4,48,0,3,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"568",36,1,2,9,45,1,3,3200,3200,0,0,"meadInc",1386,1386
"569",29,1,5,4,48,1,3,3200,3200,0,0,"meadInc",1386,1386
"570",33,1,2,4,78,0,1,3200,3200,0,0,"meadInc",1386,1386
"571",31,0,3,4,72,0,1,3200,3200,0,0,"meadInc",1386,1386
"572",27,0,4,4,90,1,3,3200,3200,0,0,"meadInc",1386,1386
"573",19,1,4,3,50,1,3,3200,3200,0,0,"meadInc",1386,1386
"574",31,1,4,4,54,1,3,3200,3200,0,0,"meadInc",1386,1386
"575",41,1,6,1,40,1,3,3200,3200,0,0,"meadInc",1386,1386
"576",32,1,6,6,40,1,3,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"577",32,1,3,4,56,1,3,3200,3200,0,0,"meadInc",1386,1386
"578",42,1,6,2,45,1,3,3200,3200,0,0,"meadInc",1386,1386
"579",29,1,1,4,70,1,3,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"580",32,1,3,4,63,1,3,5500,5605,105,0.0187332738626227,"meadHighInc",2428,2407
"581",28,1,5,4,60,1,1,3200,3200,0,0,"meadInc",1386,1386
"582",33,0,3,4,40,1,1,1400,1400,0,0,"lowInc",606,606
"583",27,0,4,4,10,1,1,1400,1400,0,0,"lowInc",606,606
"584",50,0,4,2,48,1,1,1400,1400,0,0,"lowInc",606,606
"585",28,0,5,2,40,0,2,1400,1400,0,0,"lowInc",606,606
"586",45,1,2,9,42,1,2,1400,1400,0,0,"lowInc",606,606
"587",51,1,2,4,60,1,4,1400,1400,0,0,"lowInc",606,606
"588",54,1,4,4,56,0,4,1400,1400,0,0,"lowInc",606,606
"589",43,0,3,4,70,1,4,1400,1400,0,0,"lowInc",606,606
"590",32,0,4,4,56,1,4,1400,1400,0,0,"lowInc",606,606
"591",51,0,1,5,48,1,4,1400,1400,0,0,"lowInc",606,606
"592",46,0,3,3,56,1,4,1400,1400,0,0,"lowInc",606,606
"593",38,0,3,4,12,1,4,1400,1400,0,0,"lowInc",606,606
"594",29,0,2,4,62,1,4,1400,1400,0,0,"lowInc",606,606
"595",22,1,6,4,50,1,4,1400,1400,0,0,"lowInc",606,606
"596",38,1,3,4,56,1,4,1400,1400,0,0,"lowInc",606,606
"597",34,0,3,4,56,1,4,1400,1400,0,0,"lowInc",606,606
"598",35,0,4,4,48,1,4,1400,1400,0,0,"lowInc",606,606
"599",30,0,6,2,36,1,4,1400,1400,0,0,"lowInc",606,606
"600",21,1,4,4,48,1,1,1400,1400,0,0,"lowInc",606,606
"601",31,0,3,1,10,1,1,1400,1400,0,0,"lowInc",606,606
"602",44,0,2,4,63,1,1,1400,1400,0,0,"lowInc",606,606
"603",39,0,5,4,48,1,1,1400,1400,0,0,"lowInc",606,606
"604",39,0,3,4,56,0,1,1400,1400,0,0,"lowInc",606,606
"605",27,1,4,1,40,0,2,1400,1400,0,0,"lowInc",606,606
"606",19,0,4,4,48,1,1,1400,1400,0,0,"lowInc",606,606
"607",51,0,2,4,50,1,1,1400,1400,0,0,"lowInc",606,606
"608",52,1,2,4,40,1,1,1400,1400,0,0,"lowInc",606,606
"609",52,0,1,4,70,1,1,1400,1400,0,0,"lowInc",606,606
"610",56,1,3,4,63,1,1,1400,1400,0,0,"lowInc",606,606
"611",31,0,3,4,63,1,1,1400,1400,0,0,"lowInc",606,606
"612",26,0,5,4,48,1,1,1400,1400,0,0,"lowInc",606,606
"613",23,0,5,4,56,1,1,1400,1400,0,0,"lowInc",606,606
"614",24,1,3,1,40,1,1,1400,1400,0,0,"lowInc",606,606
"615",45,0,1,4,70,1,2,1400,1400,0,0,"lowInc",606,606
"616",24,0,4,3,48,0,2,1400,1400,0,0,"lowInc",606,606
"617",50,0,3,4,35,0,2,1400,1400,0,0,"lowInc",606,606
"618",47,0,3,4,65,1,2,1400,1400,0,0,"lowInc",606,606
"619",43,1,4,2,40,1,2,1400,1400,0,0,"lowInc",606,606
"620",57,1,1,4,10,1,2,1400,1400,0,0,"lowInc",606,606
"621",42,1,2,3,56,1,2,1400,1400,0,0,"lowInc",606,606
"622",42,1,3,2,40,1,2,1400,1400,0,0,"lowInc",606,606
"623",34,0,5,2,40,1,2,1400,1400,0,0,"lowInc",606,606
"624",44,0,1,3,56,1,2,1400,1400,0,0,"lowInc",606,606
"625",26,0,5,1,40,0,2,1400,1400,0,0,"lowInc",606,606
"626",45,1,5,1,35,1,2,1400,1400,0,0,"lowInc",606,606
"627",21,0,3,4,43.5,1,1,1400,1400,0,0,"lowInc",606,606
"628",22,0,5,4,48,1,1,1400,1400,0,0,"lowInc",606,606
"629",49,0,3,2,35,1,1,1400,1400,0,0,"lowInc",606,606
"630",41,0,4,2,40,1,1,1400,1400,0,0,"lowInc",606,606
"631",34,0,3,4,30,1,1,1400,1400,0,0,"lowInc",606,606
"632",32,0,3,4,65,1,3,1400,1400,0,0,"lowInc",606,606
"633",29,0,5,1,40,0,3,1400,1400,0,0,"lowInc",606,606
"634",41,0,1,4,35,1,3,1400,1400,0,0,"lowInc",606,606
"635",18,1,2,4,49,1,3,1400,1400,0,0,"lowInc",606,606
"636",44,1,4,4,48,1,3,1400,1400,0,0,"lowInc",606,606
"637",44,0,3,4,48,0,3,1400,1400,0,0,"lowInc",606,606
"638",24,1,5,1,56,0,3,1400,1400,0,0,"lowInc",606,606
"639",40,0,1,4,77,1,3,1400,1400,0,0,"lowInc",606,606
"640",42,0,4,4,49,1,3,1400,1400,0,0,"lowInc",606,606
"641",51,0,4,4,56,1,3,1400,1400,0,0,"lowInc",606,606
"642",28,0,5,2,35,1,1,1400,1400,0,0,"lowInc",606,606
"643",25,0,5,1,56,0,3,1400,1400,0,0,"lowInc",606,606
"644",50,1,4,3,40,1,3,1400,1400,0,0,"lowInc",606,606
"645",44,0,1,4,70,1,3,1400,1400,0,0,"lowInc",606,606
"646",19,0,4,3,48,1,3,1400,1400,0,0,"lowInc",606,606
"647",25,0,1,4,56,1,3,1400,1400,0,0,"lowInc",606,606
"648",26,0,4,2,44,0,3,1400,1400,0,0,"lowInc",606,606
"649",29,0,5,4,45,1,1,1400,1400,0,0,"lowInc",606,606
"650",26,1,5,4,40,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"651",48,0,3,1,30,1,1,1900,1900,0,0,"lowInc",823,823
"652",54,1,4,6,45.5,1,1,2200,2200,0,0,"lowInc",953,953
"653",34,0,5,4,35,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"654",35,1,6,6,40,1,1,1900,1900,0,0,"lowInc",823,823
"655",40,0,4,4,40,1,1,2200,2200,0,0,"lowInc",953,953
"656",32,1,5,3,55,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"657",36,1,6,4,44,0,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"658",31,0,6,2,40,1,1,2200,2200,0,0,"lowInc",953,953
"659",23,0,5,5,63,0,1,1600,1600,0,0,"lowInc",693,693
"660",49,0,3,2,40,1,1,1600,1600,0,0,"lowInc",693,693
"661",25,0,4,77,40,0,1,1600,1600,0,0,"lowInc",693,693
"662",35,1,3,4,70,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"663",54,1,2,4,56,1,1,1600,1600,0,0,"lowInc",693,693
"664",29,0,6,2,40,1,1,1900,1900,0,0,"lowInc",823,823
"665",26,1,5,3,40,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"666",44,0,2,4,56,1,1,1600,1600,0,0,"lowInc",693,693
"667",38,0,3,4,70,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"668",23,1,3,4,56,0,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"669",25,0,4,3,56,1,1,1600,1600,0,0,"lowInc",693,693
"670",34,1,5,4,40,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"671",53,1,2,4,70,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"672",27,1,3,3,40,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"673",33,0,2,4,60,1,1,1900,1900,0,0,"lowInc",823,823
"674",44,1,2,4,50,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"675",46,0,2,4,56,1,1,1600,1600,0,0,"lowInc",693,693
"676",24,1,3,4,119,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"677",28,1,3,4,70,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"678",50,1,2,3,40,1,1,1600,1600,0,0,"lowInc",693,693
"679",39,1,3,4,63,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"680",20,0,3,4,40,1,1,2200,2200,0,0,"lowInc",953,953
"681",31,0,3,4,60,1,1,2200,2200,0,0,"lowInc",953,953
"682",23,1,6,2,35,1,1,1900,1900,0,0,"lowInc",823,823
"683",18,0,2,3,84,1,1,1900,1900,0,0,"lowInc",823,823
"684",54,1,4,3,24,0,1,1600,1600,0,0,"lowInc",693,693
"685",44,1,4,4,56,1,1,1600,1600,0,0,"lowInc",693,693
"686",43,1,2,4,70,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"687",46,1,1,4,60,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"688",34,1,4,3,40,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"689",27,1,5,2,35,0,2,1900,1900,0,0,"lowInc",823,823
"690",35,1,5,3,70,1,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"691",36,0,2,4,56,1,2,1600,1600,0,0,"lowInc",693,693
"692",29,1,3,3,70,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"693",21,1,2,4,12,1,2,1900,1900,0,0,"lowInc",823,823
"694",35,1,2,4,70,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"695",24,0,2,77,56,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"696",24,1,3,2,56,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"697",22,1,2,4,70,1,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"698",24,1,4,1,24,1,2,1900,1900,0,0,"lowInc",823,823
